DAY_OF_WEEK,FL_DATE,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN_CITY_NAME,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST_CITY_NAME,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DEL15,DEP_DELAY_GROUP,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DEL15,ARR_DELAY_GROUP,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1,12/1/2014,UA,534,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2145,2200,15,1,1,457,440,-17,0,-2,2556,,,,,
1,12/15/2014,US,432,14107,1410702,30466,"Phoenix, AZ",Arizona,13830,1383002,33830,"Kahului, HI",Hawaii,1140,1137,-3,0,-1,1520,1506,-14,0,-1,2845,,,,,
1,12/15/2014,US,645,13830,1383002,33830,"Kahului, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2330,2322,-8,0,-1,805,808,3,0,0,2845,,,,,
1,12/15/2014,US,675,12173,1217302,32134,"Honolulu, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2350,2348,-2,0,-1,840,851,11,0,0,2917,,,,,
1,12/15/2014,US,692,14107,1410702,30466,"Phoenix, AZ",Arizona,12173,1217302,32134,"Honolulu, HI",Hawaii,1135,1132,-3,0,-1,1525,1512,-13,0,-1,2917,,,,,
1,12/29/2014,US,411,13830,1383002,33830,"Kahului, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,1405,1355,-10,0,-1,2257,2238,-19,0,-2,2845,,,,,
1,12/29/2014,US,412,14107,1410702,30466,"Phoenix, AZ",Arizona,13830,1383002,33830,"Kahului, HI",Hawaii,850,850,0,0,0,1230,1217,-13,0,-1,2845,,,,,
1,12/29/2014,US,432,14107,1410702,30466,"Phoenix, AZ",Arizona,13830,1383002,33830,"Kahului, HI",Hawaii,1140,1136,-4,0,-1,1520,1515,-5,0,-1,2845,,,,,
1,12/29/2014,US,645,13830,1383002,33830,"Kahului, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2330,2320,-10,0,-1,805,748,-17,0,-2,2845,,,,,
1,12/29/2014,US,661,12173,1217302,32134,"Honolulu, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2145,2137,-8,0,-1,643,637,-6,0,-1,2917,,,,,
1,12/29/2014,US,663,14107,1410702,30466,"Phoenix, AZ",Arizona,12758,1275803,32758,"Kona, HI",Hawaii,1135,1135,0,0,0,1516,1519,3,0,0,2860,,,,,
1,12/29/2014,US,664,12758,1275803,32758,"Kona, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2215,2214,-1,0,-1,700,655,-5,0,-1,2860,,,,,
1,12/29/2014,US,672,14107,1410702,30466,"Phoenix, AZ",Arizona,12982,1298202,32982,"Lihue, HI",Hawaii,1445,1504,19,1,1,1835,1853,18,1,1,2979,18,0,0,0,0
1,12/29/2014,US,673,12982,1298202,32982,"Lihue, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2200,2150,-10,0,-1,658,635,-23,0,-2,2979,,,,,
1,12/29/2014,US,675,12173,1217302,32134,"Honolulu, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2350,2345,-5,0,-1,840,830,-10,0,-1,2917,,,,,
1,12/29/2014,US,684,14107,1410702,30466,"Phoenix, AZ",Arizona,12982,1298202,32982,"Lihue, HI",Hawaii,1130,1131,1,0,0,1527,1534,7,0,0,2979,,,,,
1,12/29/2014,US,690,12173,1217302,32134,"Honolulu, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,1355,1352,-3,0,-1,2250,2245,-5,0,-1,2917,,,,,
1,12/29/2014,US,690,14107,1410702,30466,"Phoenix, AZ",Arizona,12173,1217302,32134,"Honolulu, HI",Hawaii,835,834,-1,0,-1,1220,1205,-15,0,-1,2917,,,,,
1,12/29/2014,US,692,14107,1410702,30466,"Phoenix, AZ",Arizona,12173,1217302,32134,"Honolulu, HI",Hawaii,1145,1202,17,1,1,1532,1539,7,0,0,2917,,,,,
1,12/29/2014,US,693,12173,1217302,32134,"Honolulu, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2315,2308,-7,0,-1,805,800,-5,0,-1,2917,,,,,
1,12/29/2014,US,694,14107,1410702,30466,"Phoenix, AZ",Arizona,12173,1217302,32134,"Honolulu, HI",Hawaii,1500,1501,1,0,0,1844,1834,-10,0,-1,2917,,,,,
1,12/29/2014,US,697,12982,1298202,32982,"Lihue, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2300,2254,-6,0,-1,756,752,-4,0,-1,2979,,,,,
1,12/29/2014,US,698,14107,1410702,30466,"Phoenix, AZ",Arizona,12173,1217302,32134,"Honolulu, HI",Hawaii,1800,1821,21,1,1,2142,2152,10,0,0,2917,,,,,
1,12/8/2014,US,432,14107,1410702,30466,"Phoenix, AZ",Arizona,13830,1383002,33830,"Kahului, HI",Hawaii,1140,1140,0,0,0,1520,1455,-25,0,-2,2845,,,,,
1,12/22/2014,US,411,13830,1383002,33830,"Kahului, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,1405,1400,-5,0,-1,2257,2221,-36,0,-2,2845,,,,,
1,12/22/2014,US,412,14107,1410702,30466,"Phoenix, AZ",Arizona,13830,1383002,33830,"Kahului, HI",Hawaii,850,915,25,1,1,1230,1237,7,0,0,2845,,,,,
1,12/22/2014,US,432,14107,1410702,30466,"Phoenix, AZ",Arizona,13830,1383002,33830,"Kahului, HI",Hawaii,1140,1140,0,0,0,1520,1509,-11,0,-1,2845,,,,,
1,12/22/2014,US,645,13830,1383002,33830,"Kahului, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2330,2330,0,0,0,805,754,-11,0,-1,2845,,,,,
1,12/22/2014,US,661,12173,1217302,32134,"Honolulu, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2145,2142,-3,0,-1,643,616,-27,0,-2,2917,,,,,
1,12/22/2014,US,663,14107,1410702,30466,"Phoenix, AZ",Arizona,12758,1275803,32758,"Kona, HI",Hawaii,1135,1128,-7,0,-1,1516,1458,-18,0,-2,2860,,,,,
1,12/22/2014,US,664,12758,1275803,32758,"Kona, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2215,2228,13,0,0,700,711,11,0,0,2860,,,,,
1,12/22/2014,US,672,14107,1410702,30466,"Phoenix, AZ",Arizona,12982,1298202,32982,"Lihue, HI",Hawaii,1445,1450,5,0,0,1835,1837,2,0,0,2979,,,,,
1,12/22/2014,US,673,12982,1298202,32982,"Lihue, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2200,2146,-14,0,-1,658,613,-45,0,-2,2979,,,,,
1,12/22/2014,US,675,12173,1217302,32134,"Honolulu, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2350,2347,-3,0,-1,840,819,-21,0,-2,2917,,,,,
1,12/22/2014,US,684,14107,1410702,30466,"Phoenix, AZ",Arizona,12982,1298202,32982,"Lihue, HI",Hawaii,1130,1129,-1,0,-1,1527,1522,-5,0,-1,2979,,,,,
1,12/22/2014,US,690,12173,1217302,32134,"Honolulu, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,1355,1358,3,0,0,2250,2235,-15,0,-1,2917,,,,,
1,12/22/2014,US,690,14107,1410702,30466,"Phoenix, AZ",Arizona,12173,1217302,32134,"Honolulu, HI",Hawaii,835,840,5,0,0,1220,1210,-10,0,-1,2917,,,,,
1,12/22/2014,US,692,14107,1410702,30466,"Phoenix, AZ",Arizona,12173,1217302,32134,"Honolulu, HI",Hawaii,1145,1237,52,1,3,1532,1608,36,1,2,2917,36,0,0,0,0
1,12/22/2014,US,693,12173,1217302,32134,"Honolulu, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2315,2339,24,1,1,805,806,1,0,0,2917,,,,,
1,12/22/2014,US,694,14107,1410702,30466,"Phoenix, AZ",Arizona,12173,1217302,32134,"Honolulu, HI",Hawaii,1500,1457,-3,0,-1,1844,1836,-8,0,-1,2917,,,,,
1,12/22/2014,US,697,12982,1298202,32982,"Lihue, HI",Hawaii,14107,1410702,30466,"Phoenix, AZ",Arizona,2300,2243,-17,0,-2,756,708,-48,0,-2,2979,,,,,
1,12/22/2014,US,698,14107,1410702,30466,"Phoenix, AZ",Arizona,12173,1217302,32134,"Honolulu, HI",Hawaii,1800,1831,31,1,2,2142,2210,28,1,1,2917,28,0,0,0,0
2,12/2/2014,AA,5,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,12173,1217302,32134,"Honolulu, HI",Hawaii,1305,1312,7,0,0,1740,1755,15,1,1,3784,7,0,8,0,0
2,12/9/2014,AA,5,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,12173,1217302,32134,"Honolulu, HI",Hawaii,1305,1308,3,0,0,1740,1722,-18,0,-2,3784,,,,,
2,12/16/2014,AA,5,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,12173,1217302,32134,"Honolulu, HI",Hawaii,1305,1306,1,0,0,1740,1719,-21,0,-2,3784,,,,,
2,12/23/2014,AA,5,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,12173,1217302,32134,"Honolulu, HI",Hawaii,1305,1337,32,1,2,1740,1817,37,1,2,3784,0,0,5,0,32
2,12/30/2014,AA,5,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,12173,1217302,32134,"Honolulu, HI",Hawaii,1305,1414,69,1,4,1740,1847,67,1,4,3784,67,0,0,0,0
2,12/2/2014,AA,6,13830,1383002,33830,"Kahului, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1805,2019,134,1,8,510,654,104,1,6,3711,0,0,0,0,104
2,12/9/2014,AA,6,13830,1383002,33830,"Kahului, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1805,1757,-8,0,-1,510,454,-16,0,-2,3711,,,,,
2,12/16/2014,AA,6,13830,1383002,33830,"Kahului, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1805,1802,-3,0,-1,510,508,-2,0,-1,3711,,,,,
2,12/23/2014,AA,6,13830,1383002,33830,"Kahului, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1805,1756,-9,0,-1,510,450,-20,0,-2,3711,,,,,
2,12/30/2014,AA,6,13830,1383002,33830,"Kahului, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1805,103,418,1,12,510,1148,398,1,12,3711,0,0,0,0,398
2,12/2/2014,AA,7,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,13830,1383002,33830,"Kahului, HI",Hawaii,1215,1437,142,1,9,1635,1909,154,1,10,3711,0,0,12,0,142
2,12/9/2014,AA,7,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,13830,1383002,33830,"Kahului, HI",Hawaii,1215,1218,3,0,0,1635,1621,-14,0,-1,3711,,,,,
2,12/16/2014,AA,7,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,13830,1383002,33830,"Kahului, HI",Hawaii,1215,1252,37,1,2,1635,1652,17,1,1,3711,17,0,0,0,0
2,12/23/2014,AA,7,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,13830,1383002,33830,"Kahului, HI",Hawaii,1215,1210,-5,0,-1,1635,1647,12,0,0,3711,,,,,
2,12/30/2014,AA,7,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,13830,1383002,33830,"Kahului, HI",Hawaii,1215,1913,418,1,12,1635,2349,434,1,12,3711,182,0,16,0,236
2,12/2/2014,AA,8,12173,1217302,32134,"Honolulu, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1745,1756,11,0,0,510,450,-20,0,-2,3784,,,,,
2,12/9/2014,AA,8,12173,1217302,32134,"Honolulu, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1745,1738,-7,0,-1,510,451,-19,0,-2,3784,,,,,
2,12/16/2014,AA,8,12173,1217302,32134,"Honolulu, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1745,1745,0,0,0,510,505,-5,0,-1,3784,,,,,
2,12/23/2014,AA,8,12173,1217302,32134,"Honolulu, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1745,1745,0,0,0,510,509,-1,0,-1,3784,,,,,
2,12/30/2014,AA,8,12173,1217302,32134,"Honolulu, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1745,1755,10,0,0,510,501,-9,0,-1,3784,,,,,
2,12/2/2014,AA,14,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2300,8,68,1,4,605,652,47,1,3,2486,0,0,0,0,47
2,12/9/2014,AA,14,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2300,2244,-16,0,-2,605,536,-29,0,-2,2486,,,,,
2,12/16/2014,AA,14,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2300,2256,-4,0,-1,605,600,-5,0,-1,2486,,,,,
2,12/23/2014,AA,14,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2300,2242,-18,0,-2,605,520,-45,0,-2,2486,,,,,
2,12/30/2014,AA,14,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2300,,,,,605,,,,,2486,,,,,
2,12/2/2014,AA,31,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,805,804,-1,0,-1,1210,1217,7,0,0,2556,,,,,
2,12/9/2014,AA,31,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,805,804,-1,0,-1,1210,1209,-1,0,-1,2556,,,,,
2,12/16/2014,AA,31,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,805,825,20,1,1,1210,1202,-8,0,-1,2556,,,,,
2,12/23/2014,AA,31,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,805,805,0,0,0,1210,1227,17,1,1,2556,0,0,17,0,0
2,12/30/2014,AA,31,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,805,802,-3,0,-1,1210,1230,20,1,1,2556,0,0,20,0,0
2,12/23/2014,AA,116,13830,1383002,33830,"Kahului, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1955,1943,-12,0,-1,705,717,12,0,0,3711,,,,,
2,12/30/2014,AA,116,13830,1383002,33830,"Kahului, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1955,1945,-10,0,-1,705,637,-28,0,-2,3711,,,,,
2,12/23/2014,AA,119,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,13830,1383002,33830,"Kahului, HI",Hawaii,1030,1114,44,1,2,1450,1533,43,1,2,3711,43,0,0,0,0
2,12/30/2014,AA,119,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,13830,1383002,33830,"Kahului, HI",Hawaii,1030,1255,145,1,9,1450,1725,155,1,10,3711,145,0,10,0,0
2,12/2/2014,AA,123,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,12173,1217302,32134,"Honolulu, HI",Hawaii,1055,1124,29,1,1,1525,1627,62,1,4,3784,29,0,33,0,0
2,12/9/2014,AA,123,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,12173,1217302,32134,"Honolulu, HI",Hawaii,1055,1051,-4,0,-1,1525,1520,-5,0,-1,3784,,,,,
2,12/16/2014,AA,123,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,12173,1217302,32134,"Honolulu, HI",Hawaii,1055,1053,-2,0,-1,1525,1523,-2,0,-1,3784,,,,,
2,12/23/2014,AA,123,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,12173,1217302,32134,"Honolulu, HI",Hawaii,1055,1050,-5,0,-1,1525,1518,-7,0,-1,3784,,,,,
2,12/30/2014,AA,123,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,12173,1217302,32134,"Honolulu, HI",Hawaii,1055,1115,20,1,1,1525,1623,58,1,3,3784,20,0,38,0,0
2,12/23/2014,AA,58,12758,1275803,32758,"Kona, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1400,1351,-9,0,-1,2110,2047,-23,0,-2,2504,,,,,
2,12/30/2014,AA,58,12758,1275803,32758,"Kona, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1400,1417,17,1,1,2110,2119,9,0,0,2504,,,,,
2,12/23/2014,AA,59,12892,1289203,32575,"Los Angeles, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,840,835,-5,0,-1,1230,1222,-8,0,-1,2504,,,,,
2,12/30/2014,AA,59,12892,1289203,32575,"Los Angeles, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,840,835,-5,0,-1,1230,1219,-11,0,-1,2504,,,,,
2,12/2/2014,AA,161,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1735,1902,87,1,5,2130,2254,84,1,5,2486,57,0,0,0,27
2,12/9/2014,AA,161,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1735,1730,-5,0,-1,2130,2108,-22,0,-2,2486,,,,,
2,12/16/2014,AA,161,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1735,1753,18,1,1,2130,2135,5,0,0,2486,,,,,
2,12/23/2014,AA,161,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1735,1731,-4,0,-1,2130,2120,-10,0,-1,2486,,,,,
2,12/30/2014,AA,161,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1735,,,,,2130,,,,,2486,,,,,
2,12/2/2014,AA,162,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1340,1337,-3,0,-1,2110,2035,-35,0,-2,2556,,,,,
2,12/9/2014,AA,162,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1340,1334,-6,0,-1,2110,2040,-30,0,-2,2556,,,,,
2,12/16/2014,AA,162,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1340,1330,-10,0,-1,2110,2105,-5,0,-1,2556,,,,,
2,12/23/2014,AA,162,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1340,1338,-2,0,-1,2110,2038,-32,0,-2,2556,,,,,
2,12/30/2014,AA,162,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1340,1345,5,0,0,2110,2141,31,1,2,2556,0,0,31,0,0
2,12/2/2014,AA,102,12173,1217302,32134,"Honolulu, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1920,1946,26,1,1,645,632,-13,0,-1,3784,,,,,
2,12/9/2014,AA,102,12173,1217302,32134,"Honolulu, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1920,1916,-4,0,-1,645,636,-9,0,-1,3784,,,,,
2,12/16/2014,AA,102,12173,1217302,32134,"Honolulu, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1920,1919,-1,0,-1,645,631,-14,0,-1,3784,,,,,
2,12/23/2014,AA,102,12173,1217302,32134,"Honolulu, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1920,1934,14,0,0,645,652,7,0,0,3784,,,,,
2,12/30/2014,AA,102,12173,1217302,32134,"Honolulu, HI",Hawaii,11298,1129803,30194,"Dallas/Fort Worth, TX",Texas,1920,2009,49,1,3,645,714,29,1,1,3784,0,0,0,0,29
2,12/30/2014,AA,246,12758,1275803,32758,"Kona, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,2235,1201,806,1,12,545,1900,795,1,12,2504,563,0,0,0,232
2,12/2/2014,AA,247,12892,1289203,32575,"Los Angeles, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,1715,1729,14,0,0,2105,2123,18,1,1,2504,14,0,4,0,0
2,12/9/2014,AA,247,12892,1289203,32575,"Los Angeles, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,1715,1711,-4,0,-1,2105,2052,-13,0,-1,2504,,,,,
2,12/16/2014,AA,247,12892,1289203,32575,"Los Angeles, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,1715,1711,-4,0,-1,2105,2053,-12,0,-1,2504,,,,,
2,12/23/2014,AA,247,12892,1289203,32575,"Los Angeles, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,1715,1733,18,1,1,2105,2115,10,0,0,2504,,,,,
2,12/30/2014,AA,247,12892,1289203,32575,"Los Angeles, CA",California,12758,1275803,32758,"Kona, HI",Hawaii,1715,2053,218,1,12,2105,100,235,1,12,2504,218,0,17,0,0
2,12/2/2014,AA,253,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,900,907,7,0,0,1255,1318,23,1,1,2486,0,0,23,0,0
2,12/9/2014,AA,253,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,900,856,-4,0,-1,1255,1723,,,,2486,,,,,
2,12/16/2014,AA,253,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,900,900,0,0,0,1255,1232,-23,0,-2,2486,,,,,
2,12/23/2014,AA,253,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,900,854,-6,0,-1,1255,1313,18,1,1,2486,0,0,18,0,0
2,12/30/2014,AA,253,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,900,904,4,0,0,1255,1302,7,0,0,2486,,,,,
2,12/2/2014,AA,254,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1425,1429,4,0,0,2145,2128,-17,0,-2,2486,,,,,
2,12/9/2014,AA,254,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1425,1820,235,1,12,2145,107,202,1,12,2486,0,0,0,0,202
2,12/16/2014,AA,254,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1425,1414,-11,0,-1,2145,2121,-24,0,-2,2486,,,,,
2,12/23/2014,AA,254,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1450,1438,-12,0,-1,2210,2122,-48,0,-2,2486,,,,,
2,12/30/2014,AA,254,13830,1383002,33830,"Kahului, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1450,1441,-9,0,-1,2210,2256,46,1,3,2486,0,0,46,0,0
2,12/2/2014,AA,265,12892,1289203,32575,"Los Angeles, CA",California,12982,1298202,32982,"Lihue, HI",Hawaii,915,917,2,0,0,1325,1357,32,1,2,2615,0,0,32,0,0
2,12/9/2014,AA,265,12892,1289203,32575,"Los Angeles, CA",California,12982,1298202,32982,"Lihue, HI",Hawaii,915,907,-8,0,-1,1325,1324,-1,0,-1,2615,,,,,
2,12/16/2014,AA,265,12892,1289203,32575,"Los Angeles, CA",California,12982,1298202,32982,"Lihue, HI",Hawaii,915,930,15,1,1,1325,1311,-14,0,-1,2615,,,,,
2,12/23/2014,AA,265,12892,1289203,32575,"Los Angeles, CA",California,12982,1298202,32982,"Lihue, HI",Hawaii,915,937,22,1,1,1325,1357,32,1,2,2615,22,0,10,0,0
2,12/30/2014,AA,265,12892,1289203,32575,"Los Angeles, CA",California,12982,1298202,32982,"Lihue, HI",Hawaii,915,914,-1,0,-1,1325,1336,11,0,0,2615,,,,,
2,12/2/2014,AA,266,12982,1298202,32982,"Lihue, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1455,1511,16,1,1,2225,2214,-11,0,-1,2615,,,,,
2,12/9/2014,AA,266,12982,1298202,32982,"Lihue, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1455,1446,-9,0,-1,2225,2200,-25,0,-2,2615,,,,,
2,12/16/2014,AA,266,12982,1298202,32982,"Lihue, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1455,1446,-9,0,-1,2225,2226,1,0,0,2615,,,,,
2,12/23/2014,AA,266,12982,1298202,32982,"Lihue, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1455,1501,6,0,0,2225,2209,-16,0,-2,2615,,,,,
2,12/30/2014,AA,266,12982,1298202,32982,"Lihue, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,1455,1453,-2,0,-1,2225,2257,32,1,2,2615,0,0,32,0,0
2,12/2/2014,AA,267,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1845,1905,20,1,1,2250,2320,30,1,2,2556,0,0,10,0,20
2,12/9/2014,AA,267,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1845,1835,-10,0,-1,2250,2233,-17,0,-2,2556,,,,,
2,12/16/2014,AA,267,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1845,1906,21,1,1,2250,2254,4,0,0,2556,,,,,
2,12/23/2014,AA,267,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1845,2048,123,1,8,2250,51,121,1,8,2556,121,0,0,0,0
2,12/30/2014,AA,267,12892,1289203,32575,"Los Angeles, CA",California,12173,1217302,32134,"Honolulu, HI",Hawaii,1845,2249,244,1,12,2250,310,260,1,12,2556,13,0,16,0,231
2,12/2/2014,AA,270,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,825,823,-2,0,-1,1555,1521,-34,0,-2,2556,,,,,
2,12/9/2014,AA,270,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,825,807,-18,0,-2,1555,1528,-27,0,-2,2556,,,,,
2,12/16/2014,AA,270,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,825,820,-5,0,-1,1555,1602,7,0,0,2556,,,,,
2,12/23/2014,AA,270,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,825,811,-14,0,-1,1555,1510,-45,0,-2,2556,,,,,
2,12/30/2014,AA,270,12173,1217302,32134,"Honolulu, HI",Hawaii,12892,1289203,32575,"Los Angeles, CA",California,825,813,-12,0,-1,1555,1525,-30,0,-2,2556,,,,,
2,12/23/2014,AA,271,12892,1289203,32575,"Los Angeles, CA",California,13830,1383002,33830,"Kahului, HI",Hawaii,1105,1126,21,1,1,1457,1531,34,1,2,2486,0,0,13,0,21
